idx,glass_id,cooling_type,fatigue_cycles,t_battery,label_cooling,label_fatigue,label_fatigue_cont,sample_passed,mean_bond,std_bond,energy
1041,86,fast,100,0.4,0,9,0.5000,1,1.13181,0.15510,-6.0960
1042,86,fast,150,0.4,0,10,0.7500,1,1.12932,0.15264,-6.1222
1043,86,fast,200,0.4,0,11,1.0000,1,1.13107,0.15500,-6.0989
1044,87,fast,0,0.4,0,0,0.0000,1,1.12478,0.14732,-6.1133
1045,87,fast,5,0.4,0,1,0.0250,1,1.12928,0.15223,-5.9468
1046,87,fast,10,0.4,0,2,0.0500,1,1.12413,0.14525,-5.9127
1047,87,fast,15,0.4,0,3,0.0750,1,1.12582,0.14698,-5.9698
1048,87,fast,20,0.4,0,4,0.1000,1,1.12241,0.14324,-6.0268
1049,87,fast,30,0.4,0,5,0.1500,1,1.12537,0.14687,-5.9409
1050,87,fast,40,0.4,0,6,0.2000,1,1.12499,0.14581,-5.9448
1051,87,fast,50,0.4,0,7,0.2500,1,1.12637,0.14861,-5.9626
1052,87,fast,75,0.4,0,8,0.3750,1,1.12482,0.14580,-5.8670
1053,87,fast,100,0.4,0,9,0.5000,1,1.12618,0.14832,-6.0055
1054,87,fast,150,0.4,0,10,0.7500,1,1.12537,0.14654,-5.9974
1055,87,fast,200,0.4,0,11,1.0000,1,1.12527,0.14721,-5.9478
1056,88,fast,0,0.4,0,0,0.0000,1,1.12404,0.14600,-6.0302
1057,88,fast,5,0.4,0,1,0.0250,1,1.12625,0.14936,-5.3284
1058,88,fast,10,0.4,0,2,0.0500,1,1.11003,0.12401,-5.9231
1059,88,fast,15,0.4,0,3,0.0750,1,1.10949,0.12339,-5.9887
1060,88,fast,20,0.4,0,4,0.1000,1,1.12275,0.14269,-6.0696
1061,88,fast,30,0.4,0,5,0.1500,1,1.12271,0.14220,-6.0901
1062,88,fast,40,0.4,0,6,0.2000,1,1.12612,0.14540,-6.2027
1063,88,fast,50,0.4,0,7,0.2500,1,1.12771,0.14822,-6.1752
1064,88,fast,75,0.4,0,8,0.3750,1,1.12945,0.14942,-6.1104
1065,88,fast,100,0.4,0,9,0.5000,1,1.13099,0.15118,-6.1910
1066,88,fast,150,0.4,0,10,0.7500,1,1.12747,0.14733,-6.2433
1067,88,fast,200,0.4,0,11,1.0000,1,1.12655,0.14628,-6.2246
1068,89,fast,0,0.4,0,0,0.0000,1,1.12332,0.14582,-5.9949
1069,89,fast,5,0.4,0,1,0.0250,1,1.11671,0.14011,-5.2855
1070,89,fast,10,0.4,0,2,0.0500,1,1.13207,0.15719,-6.1092
1071,89,fast,15,0.4,0,3,0.0750,1,1.12864,0.15309,-6.1123
1072,89,fast,20,0.4,0,4,0.1000,1,1.13126,0.15555,-6.1913
1073,89,fast,30,0.4,0,5,0.1500,1,1.12956,0.15363,-6.1972
1074,89,fast,40,0.4,0,6,0.2000,1,1.13008,0.15351,-6.1320
1075,89,fast,50,0.4,0,7,0.2500,1,1.13280,0.15722,-6.1295
1076,89,fast,75,0.4,0,8,0.3750,1,1.12979,0.15484,-6.1218
1077,89,fast,100,0.4,0,9,0.5000,1,1.13231,0.15705,-6.1257
1078,89,fast,150,0.4,0,10,0.7500,1,1.13099,0.15588,-6.0640
1079,89,fast,200,0.4,0,11,1.0000,1,1.12979,0.15384,-6.0816
1080,90,fast,0,0.4,0,0,0.0000,1,1.12565,0.14825,-5.9908
1081,90,fast,5,0.4,0,1,0.0250,1,1.12659,0.14955,-5.3092
1082,90,fast,10,0.4,0,2,0.0500,1,1.12782,0.14991,-5.6462
1083,90,fast,15,0.4,0,3,0.0750,1,1.12621,0.14688,-6.0554
1084,90,fast,20,0.4,0,4,0.1000,1,1.14205,0.16671,-6.2877
1085,90,fast,30,0.4,0,5,0.1500,1,1.13594,0.15990,-6.2489
1086,90,fast,40,0.4,0,6,0.2000,1,1.14041,0.16726,-6.3405
1087,90,fast,50,0.4,0,7,0.2500,1,1.13998,0.16497,-6.3541
1088,90,fast,75,0.4,0,8,0.3750,1,1.13875,0.16460,-6.2622
1089,90,fast,100,0.4,0,9,0.5000,1,1.13239,0.15605,-6.2490
1090,90,fast,150,0.4,0,10,0.7500,1,1.13346,0.15690,-6.2386
1091,90,fast,200,0.4,0,11,1.0000,1,1.13464,0.15836,-6.2447
1092,91,fast,0,0.4,0,0,0.0000,1,1.12524,0.14871,-5.9066
1093,91,fast,5,0.4,0,1,0.0250,1,1.12376,0.14877,-5.2569
1094,91,fast,10,0.4,0,2,0.0500,1,1.12392,0.14855,-5.2931
1095,91,fast,15,0.4,0,3,0.0750,1,1.12308,0.14675,-5.3251
1096,91,fast,20,0.4,0,4,0.1000,1,1.12162,0.14426,-5.3757
1097,91,fast,30,0.4,0,5,0.1500,1,1.11754,0.13631,-5.7585
1098,91,fast,40,0.4,0,6,0.2000,1,1.12645,0.14730,-6.0301
1099,91,fast,50,0.4,0,7,0.2500,1,1.12586,0.14626,-6.0694
1100,91,fast,75,0.4,0,8,0.3750,1,1.12358,0.14450,-6.0567
1101,91,fast,100,0.4,0,9,0.5000,1,1.12631,0.14754,-6.0079
1102,91,fast,150,0.4,0,10,0.7500,1,1.12750,0.14831,-6.1199
1103,91,fast,200,0.4,0,11,1.0000,1,1.12983,0.15038,-6.0530
1104,92,fast,0,0.4,0,0,0.0000,1,1.12261,0.14325,-6.1419
1105,92,fast,5,0.4,0,1,0.0250,1,1.12726,0.15112,-5.5664
1106,92,fast,10,0.4,0,2,0.0500,1,1.12728,0.14984,-5.5959
1107,92,fast,15,0.4,0,3,0.0750,1,1.12550,0.14836,-5.5624
1108,92,fast,20,0.4,0,4,0.1000,1,1.12803,0.15119,-5.6599
1109,92,fast,30,0.4,0,5,0.1500,1,1.14324,0.16791,-6.1898
1110,92,fast,40,0.4,0,6,0.2000,1,1.14284,0.16812,-6.2975
1111,92,fast,50,0.4,0,7,0.2500,1,1.14279,0.16785,-6.2991
1112,92,fast,75,0.4,0,8,0.3750,1,1.14371,0.16804,-6.1691
1113,92,fast,100,0.4,0,9,0.5000,1,1.14115,0.16576,-6.1788
1114,92,fast,150,0.4,0,10,0.7500,1,1.14566,0.17088,-6.2831
1115,92,fast,200,0.4,0,11,1.0000,1,1.14561,0.17068,-6.2858
1116,93,fast,0,0.4,0,0,0.0000,1,1.11887,0.14026,-5.9756
1117,93,fast,5,0.4,0,1,0.0250,1,1.12241,0.14659,-5.2950
1118,93,fast,10,0.4,0,2,0.0500,1,1.12151,0.14450,-5.3413
1119,93,fast,15,0.4,0,3,0.0750,1,1.12295,0.14601,-5.3289
1120,93,fast,20,0.4,0,4,0.1000,1,1.11927,0.14086,-5.4990
1121,93,fast,30,0.4,0,5,0.1500,1,1.12661,0.14851,-5.4836
1122,93,fast,40,0.4,0,6,0.2000,1,1.12408,0.14609,-5.4907
1123,93,fast,50,0.4,0,7,0.2500,1,1.12559,0.14780,-5.5246
1124,93,fast,75,0.4,0,8,0.3750,1,1.12417,0.13980,-5.8209
1125,93,fast,100,0.4,0,9,0.5000,1,1.12322,0.13985,-5.8514
1126,93,fast,150,0.4,0,10,0.7500,1,1.12603,0.14243,-5.8814
1127,93,fast,200,0.4,0,11,1.0000,1,1.12534,0.14135,-5.8361
1128,94,fast,0,0.4,0,0,0.0000,1,1.12581,0.14964,-5.8772
1129,94,fast,5,0.4,0,1,0.0250,1,1.12429,0.14688,-5.4442
1130,94,fast,10,0.4,0,2,0.0500,1,1.12053,0.14266,-5.4308
1131,94,fast,15,0.4,0,3,0.0750,1,1.12442,0.14440,-6.0533
1132,94,fast,20,0.4,0,4,0.1000,1,1.12467,0.14465,-6.0393
1133,94,fast,30,0.4,0,5,0.1500,1,1.12761,0.14841,-6.0530
1134,94,fast,40,0.4,0,6,0.2000,1,1.12815,0.14881,-6.0050
1135,94,fast,50,0.4,0,7,0.2500,1,1.13005,0.15113,-6.0748
1136,94,fast,75,0.4,0,8,0.3750,1,1.12904,0.15020,-6.0331
1137,94,fast,100,0.4,0,9,0.5000,1,1.12613,0.14660,-6.0307
1138,94,fast,150,0.4,0,10,0.7500,1,1.12894,0.15011,-6.0671
1139,94,fast,200,0.4,0,11,1.0000,1,1.13004,0.15212,-6.1105
1140,95,fast,0,0.4,0,0,0.0000,1,1.13285,0.15679,-7.0197
1141,95,fast,5,0.4,0,1,0.0250,1,1.13389,0.15743,-6.4912
1142,95,fast,10,0.4,0,2,0.0500,1,1.13436,0.15726,-6.4989
1143,95,fast,15,0.4,0,3,0.0750,1,1.13554,0.15892,-6.4307
1144,95,fast,20,0.4,0,4,0.1000,1,1.13478,0.15798,-6.4165
1145,95,fast,30,0.4,0,5,0.1500,1,1.13335,0.15623,-6.4301
1146,95,fast,40,0.4,0,6,0.2000,1,1.13494,0.15863,-6.4368
1147,95,fast,50,0.4,0,7,0.2500,1,1.13509,0.15869,-6.4607
1148,95,fast,75,0.4,0,8,0.3750,1,1.13514,0.15883,-6.4590
1149,95,fast,100,0.4,0,9,0.5000,1,1.13296,0.15684,-6.4639
1150,95,fast,150,0.4,0,10,0.7500,1,1.13491,0.15850,-6.3149
1151,95,fast,200,0.4,0,11,1.0000,1,1.13354,0.15778,-6.4948
1152,96,fast,0,0.4,0,0,0.0000,1,1.12142,0.14324,-6.0607
1153,96,fast,5,0.4,0,1,0.0250,1,1.12168,0.14506,-5.4341
1154,96,fast,10,0.4,0,2,0.0500,1,1.12392,0.14474,-5.5680
1155,96,fast,15,0.4,0,3,0.0750,1,1.12442,0.14368,-5.9997
1156,96,fast,20,0.4,0,4,0.1000,1,1.13204,0.15255,-6.2158
1157,96,fast,30,0.4,0,5,0.1500,1,1.12661,0.14733,-6.0766
1158,96,fast,40,0.4,0,6,0.2000,1,1.13049,0.15091,-6.1680
1159,96,fast,50,0.4,0,7,0.2500,1,1.13380,0.15541,-6.1888
1160,96,fast,75,0.4,0,8,0.3750,1,1.12695,0.14731,-6.1194
1161,96,fast,100,0.4,0,9,0.5000,1,1.12957,0.15025,-6.1247
1162,96,fast,150,0.4,0,10,0.7500,1,1.12516,0.14439,-6.2293
1163,96,fast,200,0.4,0,11,1.0000,1,1.12196,0.14099,-6.2772
1164,97,fast,0,0.4,0,0,0.0000,1,1.12146,0.14514,-6.0026
1165,97,fast,5,0.4,0,1,0.0250,1,1.12409,0.14897,-5.3654
1166,97,fast,10,0.4,0,2,0.0500,1,1.12263,0.14518,-5.4131
1167,97,fast,15,0.4,0,3,0.0750,1,1.12777,0.14913,-5.9745
1168,97,fast,20,0.4,0,4,0.1000,1,1.13000,0.15095,-6.1906
1169,97,fast,30,0.4,0,5,0.1500,1,1.13320,0.15442,-6.1975
1170,97,fast,40,0.4,0,6,0.2000,1,1.13045,0.15057,-6.1807
1171,97,fast,50,0.4,0,7,0.2500,1,1.12617,0.14701,-6.1391
1172,97,fast,75,0.4,0,8,0.3750,1,1.12962,0.14990,-6.0894
1173,97,fast,100,0.4,0,9,0.5000,1,1.12335,0.14243,-6.2346
1174,97,fast,150,0.4,0,10,0.7500,1,1.12541,0.14498,-6.1708
1175,97,fast,200,0.4,0,11,1.0000,1,1.12468,0.14325,-6.1998
1176,98,fast,0,0.4,0,0,0.0000,1,1.11948,0.13891,-6.1921
1177,98,fast,5,0.4,0,1,0.0250,1,1.10621,0.11762,-6.0079
1178,98,fast,10,0.4,0,2,0.0500,1,1.13036,0.15113,-6.1271
1179,98,fast,15,0.4,0,3,0.0750,1,1.13224,0.15337,-6.1077
1180,98,fast,20,0.4,0,4,0.1000,1,1.11102,0.12491,-6.0654
1181,98,fast,30,0.4,0,5,0.1500,1,1.12454,0.14455,-6.1179
1182,98,fast,40,0.4,0,6,0.2000,1,1.12092,0.13872,-6.1087
1183,98,fast,50,0.4,0,7,0.2500,1,1.11552,0.13190,-6.1283
1184,98,fast,75,0.4,0,8,0.3750,1,1.11783,0.13496,-6.1082
1185,98,fast,100,0.4,0,9,0.5000,1,1.12980,0.14989,-6.1224
1186,98,fast,150,0.4,0,10,0.7500,1,1.12596,0.14491,-6.2641
1187,98,fast,200,0.4,0,11,1.0000,1,1.12510,0.14461,-6.1615
1188,99,fast,0,0.4,0,0,0.0000,1,1.12589,0.14919,-6.0336
1189,99,fast,5,0.4,0,1,0.0250,1,1.10081,0.10766,-6.0018
1190,99,fast,10,0.4,0,2,0.0500,1,1.12106,0.14050,-6.0897
1191,99,fast,15,0.4,0,3,0.0750,1,1.13214,0.15300,-6.1874
1192,99,fast,20,0.4,0,4,0.1000,1,1.12953,0.15067,-6.1274
1193,99,fast,30,0.4,0,5,0.1500,1,1.12991,0.15081,-6.2051
1194,99,fast,40,0.4,0,6,0.2000,1,1.12725,0.14766,-6.1708
1195,99,fast,50,0.4,0,7,0.2500,1,1.13345,0.15393,-6.2226
1196,99,fast,75,0.4,0,8,0.3750,1,1.12840,0.14838,-6.2119
1197,99,fast,100,0.4,0,9,0.5000,1,1.12444,0.14355,-6.1942
1198,99,fast,150,0.4,0,10,0.7500,1,1.12740,0.14670,-6.2470
1199,99,fast,200,0.4,0,11,1.0000,1,1.12529,0.14471,-6.2301
1200,0,slow,0,0.4,1,0,0.0000,1,1.11455,0.12905,-6.7219
1201,0,slow,5,0.4,1,1,0.0250,1,1.11706,0.13417,-6.0892
1202,0,slow,10,0.4,1,2,0.0500,1,1.12188,0.14173,-6.1435
1203,0,slow,15,0.4,1,3,0.0750,1,1.11856,0.13597,-6.0724
1204,0,slow,20,0.4,1,4,0.1000,1,1.12304,0.14170,-6.1716
1205,0,slow,30,0.4,1,5,0.1500,1,1.11793,0.13437,-6.0632
1206,0,slow,40,0.4,1,6,0.2000,1,1.12393,0.14307,-6.1896
1207,0,slow,50,0.4,1,7,0.2500,1,1.11542,0.13196,-6.1161
1208,0,slow,75,0.4,1,8,0.3750,1,1.11566,0.13144,-6.1045
1209,0,slow,100,0.4,1,9,0.5000,1,1.11700,0.13343,-6.1613
1210,0,slow,150,0.4,1,10,0.7500,1,1.11382,0.12901,-6.1416
1211,0,slow,200,0.4,1,11,1.0000,1,1.12474,0.14430,-6.2160
1212,1,slow,0,0.4,1,0,0.0000,1,1.13206,0.15644,-6.9743
1213,1,slow,5,0.4,1,1,0.0250,1,1.13380,0.15771,-6.3668
1214,1,slow,10,0.4,1,2,0.0500,1,1.13278,0.15639,-6.4126
1215,1,slow,15,0.4,1,3,0.0750,1,1.13261,0.15562,-6.4214
1216,1,slow,20,0.4,1,4,0.1000,1,1.13347,0.15682,-6.3975
1217,1,slow,30,0.4,1,5,0.1500,1,1.13291,0.15621,-6.4576
1218,1,slow,40,0.4,1,6,0.2000,1,1.13566,0.15919,-6.4002
1219,1,slow,50,0.4,1,7,0.2500,1,1.13421,0.15812,-6.3883
1220,1,slow,75,0.4,1,8,0.3750,1,1.13400,0.15726,-6.4283
1221,1,slow,100,0.4,1,9,0.5000,1,1.13469,0.15832,-6.4769
1222,1,slow,150,0.4,1,10,0.7500,1,1.13647,0.16050,-6.4017
1223,1,slow,200,0.4,1,11,1.0000,1,1.13345,0.15707,-6.3959
1224,2,slow,0,0.4,1,0,0.0000,1,1.13394,0.15388,-6.7542
1225,2,slow,5,0.4,1,1,0.0250,1,1.13148,0.15196,-6.1459
1226,2,slow,10,0.4,1,2,0.0500,1,1.13452,0.15533,-6.0979
1227,2,slow,15,0.4,1,3,0.0750,1,1.12926,0.14954,-6.1651
1228,2,slow,20,0.4,1,4,0.1000,1,1.12857,0.14980,-6.1765
1229,2,slow,30,0.4,1,5,0.1500,1,1.12730,0.14735,-6.1496
1230,2,slow,40,0.4,1,6,0.2000,1,1.12391,0.14258,-6.3041
1231,2,slow,50,0.4,1,7,0.2500,1,1.13119,0.15117,-6.1502
1232,2,slow,75,0.4,1,8,0.3750,1,1.12894,0.14893,-6.2077
1233,2,slow,100,0.4,1,9,0.5000,1,1.12373,0.14271,-6.1943
1234,2,slow,150,0.4,1,10,0.7500,1,1.12589,0.14558,-6.1953
1235,2,slow,200,0.4,1,11,1.0000,1,1.12459,0.14358,-6.2731
1236,3,slow,0,0.4,1,0,0.0000,1,1.12648,0.14439,-6.8127
1237,3,slow,5,0.4,1,1,0.0250,1,1.12775,0.14755,-6.1977
1238,3,slow,10,0.4,1,2,0.0500,1,1.12730,0.14702,-6.2426
1239,3,slow,15,0.4,1,3,0.0750,1,1.12553,0.14531,-6.1377
1240,3,slow,20,0.4,1,4,0.1000,1,1.12508,0.14550,-6.0811
1241,3,slow,30,0.4,1,5,0.1500,1,1.12439,0.14364,-6.1510
1242,3,slow,40,0.4,1,6,0.2000,1,1.12655,0.14671,-6.1736
1243,3,slow,50,0.4,1,7,0.2500,1,1.13281,0.15314,-6.1262
1244,3,slow,75,0.4,1,8,0.3750,1,1.12716,0.14676,-6.1440
1245,3,slow,100,0.4,1,9,0.5000,1,1.13022,0.15016,-6.1000
1246,3,slow,150,0.4,1,10,0.7500,1,1.13096,0.15157,-6.1520
1247,3,slow,200,0.4,1,11,1.0000,1,1.12558,0.14484,-6.1508
1248,4,slow,0,0.4,1,0,0.0000,1,1.12572,0.14358,-6.8132
1249,4,slow,5,0.4,1,1,0.0250,1,1.12557,0.14506,-6.1878
1250,4,slow,10,0.4,1,2,0.0500,1,1.12717,0.14719,-6.1847
1251,4,slow,15,0.4,1,3,0.0750,1,1.12441,0.14333,-6.2255
1252,4,slow,20,0.4,1,4,0.1000,1,1.12680,0.14677,-6.1308
1253,4,slow,30,0.4,1,5,0.1500,1,1.12363,0.14214,-6.2378
1254,4,slow,40,0.4,1,6,0.2000,1,1.12943,0.14931,-6.2206
1255,4,slow,50,0.4,1,7,0.2500,1,1.12586,0.14537,-6.1944
1256,4,slow,75,0.4,1,8,0.3750,1,1.12723,0.14668,-6.2086
1257,4,slow,100,0.4,1,9,0.5000,1,1.12369,0.14242,-6.2519
1258,4,slow,150,0.4,1,10,0.7500,1,1.12500,0.14443,-6.1784
1259,4,slow,200,0.4,1,11,1.0000,1,1.12412,0.14376,-6.1589
1260,5,slow,0,0.4,1,0,0.0000,1,1.13353,0.15531,-6.5957
1261,5,slow,5,0.4,1,1,0.0250,1,1.13403,0.15670,-5.9772
1262,5,slow,10,0.4,1,2,0.0500,1,1.13155,0.15405,-5.9795
1263,5,slow,15,0.4,1,3,0.0750,1,1.13269,0.15589,-5.9473
1264,5,slow,20,0.4,1,4,0.1000,1,1.13522,0.16050,-6.2430
1265,5,slow,30,0.4,1,5,0.1500,1,1.13539,0.16079,-6.2520
1266,5,slow,40,0.4,1,6,0.2000,1,1.13124,0.15650,-6.2708
1267,5,slow,50,0.4,1,7,0.2500,1,1.13719,0.16253,-6.3294
1268,5,slow,75,0.4,1,8,0.3750,1,1.13479,0.16041,-6.3004
1269,5,slow,100,0.4,1,9,0.5000,1,1.13694,0.16096,-6.3480
1270,5,slow,150,0.4,1,10,0.7500,1,1.13611,0.15969,-6.4078
1271,5,slow,200,0.4,1,11,1.0000,1,1.13709,0.16063,-6.3844
1272,6,slow,0,0.4,1,0,0.0000,1,1.13191,0.15175,-6.7647
1273,6,slow,5,0.4,1,1,0.0250,1,1.12801,0.14894,-6.1332
1274,6,slow,10,0.4,1,2,0.0500,1,1.13159,0.15196,-6.1397
1275,6,slow,15,0.4,1,3,0.0750,1,1.12985,0.15080,-6.1359
1276,6,slow,20,0.4,1,4,0.1000,1,1.12676,0.14647,-6.2045
1277,6,slow,30,0.4,1,5,0.1500,1,1.13237,0.15290,-6.2078
1278,6,slow,40,0.4,1,6,0.2000,1,1.12874,0.14910,-6.1756
1279,6,slow,50,0.4,1,7,0.2500,1,1.12434,0.14419,-6.1335
1280,6,slow,75,0.4,1,8,0.3750,1,1.12482,0.14549,-6.1313
1281,6,slow,100,0.4,1,9,0.5000,1,1.12960,0.15023,-6.1167
1282,6,slow,150,0.4,1,10,0.7500,1,1.12999,0.15033,-6.1662
1283,6,slow,200,0.4,1,11,1.0000,1,1.12816,0.14848,-6.1690
1284,7,slow,0,0.4,1,0,0.0000,1,1.12570,0.14386,-6.8102
1285,7,slow,5,0.4,1,1,0.0250,1,1.13156,0.15175,-6.2217
1286,7,slow,10,0.4,1,2,0.0500,1,1.13199,0.15212,-6.2165
1287,7,slow,15,0.4,1,3,0.0750,1,1.12895,0.14906,-6.1214
1288,7,slow,20,0.4,1,4,0.1000,1,1.12894,0.14904,-6.2318
1289,7,slow,30,0.4,1,5,0.1500,1,1.13014,0.15053,-6.1279
1290,7,slow,40,0.4,1,6,0.2000,1,1.12759,0.14802,-6.0935
1291,7,slow,50,0.4,1,7,0.2500,1,1.12535,0.14507,-6.2958
1292,7,slow,75,0.4,1,8,0.3750,1,1.12838,0.14830,-6.2145
1293,7,slow,100,0.4,1,9,0.5000,1,1.12533,0.14553,-6.1297
1294,7,slow,150,0.4,1,10,0.7500,1,1.12482,0.14479,-6.2082
1295,7,slow,200,0.4,1,11,1.0000,1,1.12947,0.14922,-6.2451
1296,8,slow,0,0.4,1,0,0.0000,1,1.11076,0.12670,-6.4357
1297,8,slow,5,0.4,1,1,0.0250,1,1.11201,0.13002,-5.8473
1298,8,slow,10,0.4,1,2,0.0500,1,1.11542,0.13507,-5.7882
1299,8,slow,15,0.4,1,3,0.0750,1,1.11542,0.13539,-5.8328
1300,8,slow,20,0.4,1,4,0.1000,1,1.11269,0.13067,-5.8684
1301,8,slow,30,0.4,1,5,0.1500,1,1.11815,0.13843,-5.8162
1302,8,slow,40,0.4,1,6,0.2000,1,1.11531,0.13435,-5.7493
1303,8,slow,50,0.4,1,7,0.2500,1,1.11575,0.13543,-5.7769
1304,8,slow,75,0.4,1,8,0.3750,1,1.11511,0.13444,-5.8803
1305,8,slow,100,0.4,1,9,0.5000,1,1.11262,0.12982,-5.8890
1306,8,slow,150,0.4,1,10,0.7500,1,1.11114,0.12790,-5.8084
1307,8,slow,200,0.4,1,11,1.0000,1,1.11325,0.13050,-5.8287
1308,9,slow,0,0.4,1,0,0.0000,1,1.13167,0.15610,-7.0075
1309,9,slow,5,0.4,1,1,0.0250,1,1.13592,0.16011,-6.4439
1310,9,slow,10,0.4,1,2,0.0500,1,1.13712,0.16121,-6.4002
1311,9,slow,15,0.4,1,3,0.0750,1,1.13469,0.15879,-6.4490
1312,9,slow,20,0.4,1,4,0.1000,1,1.13625,0.16021,-6.4029
1313,9,slow,30,0.4,1,5,0.1500,1,1.13411,0.15813,-6.3932
1314,9,slow,40,0.4,1,6,0.2000,1,1.13095,0.15531,-6.4156
1315,9,slow,50,0.4,1,7,0.2500,1,1.13514,0.15934,-6.4453
1316,9,slow,75,0.4,1,8,0.3750,1,1.13710,0.16103,-6.5131
1317,9,slow,100,0.4,1,9,0.5000,1,1.13054,0.15464,-6.4564
1318,9,slow,150,0.4,1,10,0.7500,1,1.13702,0.16129,-6.3030
1319,9,slow,200,0.4,1,11,1.0000,1,1.13263,0.15706,-6.3979
1320,10,slow,0,0.4,1,0,0.0000,1,1.13069,0.15546,-6.9781
1321,10,slow,5,0.4,1,1,0.0250,1,1.13651,0.16040,-6.3783
1322,10,slow,10,0.4,1,2,0.0500,1,1.13367,0.15800,-6.4861
1323,10,slow,15,0.4,1,3,0.0750,1,1.13452,0.15872,-6.3836
1324,10,slow,20,0.4,1,4,0.1000,1,1.13575,0.15996,-6.3963
1325,10,slow,30,0.4,1,5,0.1500,1,1.13202,0.15628,-6.3380
1326,10,slow,40,0.4,1,6,0.2000,1,1.13716,0.16085,-6.3552
1327,10,slow,50,0.4,1,7,0.2500,1,1.13497,0.15887,-6.3636
1328,10,slow,75,0.4,1,8,0.3750,1,1.13496,0.15916,-6.4538
1329,10,slow,100,0.4,1,9,0.5000,1,1.13393,0.15809,-6.4465
1330,10,slow,150,0.4,1,10,0.7500,1,1.13512,0.15910,-6.4377
1331,10,slow,200,0.4,1,11,1.0000,1,1.13751,0.16170,-6.4836
1332,11,slow,0,0.4,1,0,0.0000,1,1.13274,0.15261,-6.7617
1333,11,slow,5,0.4,1,1,0.0250,1,1.12846,0.14977,-6.0249
1334,11,slow,10,0.4,1,2,0.0500,1,1.13002,0.15046,-6.0837
1335,11,slow,15,0.4,1,3,0.0750,1,1.13290,0.15355,-6.1216
1336,11,slow,20,0.4,1,4,0.1000,1,1.12820,0.14875,-6.1700
1337,11,slow,30,0.4,1,5,0.1500,1,1.12933,0.14977,-6.1397
1338,11,slow,40,0.4,1,6,0.2000,1,1.12673,0.14727,-6.1453
1339,11,slow,50,0.4,1,7,0.2500,1,1.12904,0.14903,-6.1614
1340,11,slow,75,0.4,1,8,0.3750,1,1.12929,0.14997,-6.0940
1341,11,slow,100,0.4,1,9,0.5000,1,1.12271,0.14123,-6.2786
1342,11,slow,150,0.4,1,10,0.7500,1,1.12476,0.14384,-6.1779
1343,11,slow,200,0.4,1,11,1.0000,1,1.12598,0.14527,-6.1752
1344,12,slow,0,0.4,1,0,0.0000,1,1.12675,0.14510,-6.8081
1345,12,slow,5,0.4,1,1,0.0250,1,1.12346,0.14230,-6.1264
1346,12,slow,10,0.4,1,2,0.0500,1,1.12415,0.14381,-6.1541
1347,12,slow,15,0.4,1,3,0.0750,1,1.12638,0.14508,-6.2431
1348,12,slow,20,0.4,1,4,0.1000,1,1.12793,0.14726,-6.2863
1349,12,slow,30,0.4,1,5,0.1500,1,1.12719,0.14674,-6.2413
1350,12,slow,40,0.4,1,6,0.2000,1,1.12300,0.14241,-6.1555
1351,12,slow,50,0.4,1,7,0.2500,1,1.12918,0.15001,-6.2024
1352,12,slow,75,0.4,1,8,0.3750,1,1.12618,0.14564,-6.2064
1353,12,slow,100,0.4,1,9,0.5000,1,1.12264,0.14097,-6.2680
1354,12,slow,150,0.4,1,10,0.7500,1,1.12735,0.14710,-6.1684
1355,12,slow,200,0.4,1,11,1.0000,1,1.12784,0.14825,-6.1524
1356,13,slow,0,0.4,1,0,0.0000,1,1.12547,0.14337,-6.8122
1357,13,slow,5,0.4,1,1,0.0250,1,1.12763,0.14761,-6.1365
1358,13,slow,10,0.4,1,2,0.0500,1,1.12606,0.14552,-6.1437
1359,13,slow,15,0.4,1,3,0.0750,1,1.12955,0.15014,-6.1443
1360,13,slow,20,0.4,1,4,0.1000,1,1.12559,0.14496,-6.1743
1361,13,slow,30,0.4,1,5,0.1500,1,1.12765,0.14775,-6.1449
1362,13,slow,40,0.4,1,6,0.2000,1,1.12547,0.14502,-6.2083
1363,13,slow,50,0.4,1,7,0.2500,1,1.12641,0.14549,-6.2145
1364,13,slow,75,0.4,1,8,0.3750,1,1.12539,0.14458,-6.1671
1365,13,slow,100,0.4,1,9,0.5000,1,1.12510,0.14473,-6.1373
1366,13,slow,150,0.4,1,10,0.7500,1,1.12561,0.14495,-6.2090
1367,13,slow,200,0.4,1,11,1.0000,1,1.12779,0.14738,-6.1800
1368,14,slow,0,0.4,1,0,0.0000,1,1.12640,0.14477,-6.7879
1369,14,slow,5,0.4,1,1,0.0250,1,1.12941,0.14951,-6.2295
1370,14,slow,10,0.4,1,2,0.0500,1,1.12801,0.14827,-6.2149
1371,14,slow,15,0.4,1,3,0.0750,1,1.12745,0.14668,-6.2106
1372,14,slow,20,0.4,1,4,0.1000,1,1.13006,0.15002,-6.1059
1373,14,slow,30,0.4,1,5,0.1500,1,1.12554,0.14476,-6.2265
1374,14,slow,40,0.4,1,6,0.2000,1,1.12698,0.14629,-6.1936
1375,14,slow,50,0.4,1,7,0.2500,1,1.12690,0.14610,-6.2621
1376,14,slow,75,0.4,1,8,0.3750,1,1.12425,0.14382,-6.1952
1377,14,slow,100,0.4,1,9,0.5000,1,1.12897,0.14874,-6.1878
1378,14,slow,150,0.4,1,10,0.7500,1,1.12664,0.14715,-6.1535
1379,14,slow,200,0.4,1,11,1.0000,1,1.12500,0.14388,-6.2291
